id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1187496,Vita's Hideaway III,4645,Vita,,Historic Anacostia,38.86285,-76.98831,Private room,61,2,36,2019-09-29,1.29,2,364
1205516,02. Small furnished room in Washington,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87164,-77.01247,Private room,55,1,301,2021-07-07,4.29,13,174
1213652,2 Beds in Private Apt near DC Convention Center,6624445,Colin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91341,-77.01551,Entire home/apt,85,14,65,2020-12-01,0.77,2,344
1225965,Part City Part Country Homestay!,6686327,Yolanda,,"Cathedral Heights, McLean Gardens, Glover Park",38.93152,-77.08399,Entire home/apt,325,2,15,2019-10-27,0.17,1,365
1245292,Railroad Retirement w/Private Bath in Chevy Chase!,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96594,-77.078,Private room,69,1,320,2021-07-05,4.60,4,323
1273717,DC House with cat opposite park,6932915,Hester,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9326,-77.0465,Entire home/apt,175,2,12,2019-08-03,0.34,1,47
1279381,Quiet Retreat: Walk to Woodley Park Metro,6961905,Theresa,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92414,-77.05734,Entire home/apt,175,3,86,2021-04-09,1.38,1,112
1280092,Convenient & Comfortable in Petworth,5243622,Ariel,,"Brightwood Park, Crestwood, Petworth",38.94091,-77.0195,Entire home/apt,120,2,85,2021-06-20,2.22,1,174
1281015,"Private, Spacious Retreat in Awesome Location!",6970679,Kay,,"Union Station, Stanton Park, Kingman Park",38.90196,-76.99841,Entire home/apt,90,3,322,2021-06-28,4.28,4,43
1284169,"Bright, Beautiful, Steps to Metro",3393172,Roya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92783,-77.03096,Entire home/apt,100,28,214,2021-06-12,2.95,2,0
1294300,Spacious 1-bedroom apt. with off-street parking,7037040,Christopher,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93196,-77.04314,Entire home/apt,99,2,166,2020-07-19,3.61,1,0
1294389,Metro 2 Blocks - Cozy w/Amenities,7037742,Irmen Family,,"Brightwood Park, Crestwood, Petworth",38.93671,-77.02897,Entire home/apt,100,3,31,2021-04-19,1.41,2,318
1301928,"Dupont, U St, Adams Morgan Central Apt",241250039,Dennis And Rene,,"Dupont Circle, Connecticut Avenue/K Street",38.91726,-77.03996,Entire home/apt,120,4,45,2021-04-27,0.68,7,344
1386754,Spacious rowhouse near Rock Creek Park,588140,Preston,,"Brightwood Park, Crestwood, Petworth",38.94305,-77.03673,Entire home/apt,165,14,10,2019-08-18,0.22,1,7
1396350,DC Historic Rowhouse English Basement Unit-2BR,2487776,Yavar,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91935,-77.01181,Entire home/apt,115,2,69,2021-04-12,1.76,1,59
1396950,Luxury 1 bedroom in Dupont Circle,4993788,Blair,,"Dupont Circle, Connecticut Avenue/K Street",38.91052,-77.04846,Entire home/apt,99,1,179,2021-01-25,2.53,1,1
1407284,1 bedroom Suite in Columbia Heights,2231801,Juanita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92489,-77.02806,Private room,45,7,29,2021-06-28,0.59,2,221
1416138,Relax and Sleep in Class in Shaw,7630547,Joel,,"Shaw, Logan Circle",38.91341,-77.02253,Private room,61,2,184,2021-07-07,3.83,3,56
1446230,Long Term Luxury: Exquisite Studio AdMo,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92806,-77.03796,Entire home/apt,118,120,19,2020-08-14,0.25,5,101
1449453,Efficiency Suite 1 bedroom - great location,7382157,Ann,,"Union Station, Stanton Park, Kingman Park",38.8942,-76.97563,Entire home/apt,67,2,25,2018-06-10,0.36,1,0
1472332,★ A Comfy Getaway with Patio ★,7882953,Escale,,"North Michigan Park, Michigan Park, University Heights",38.94858,-76.99163,Private room,85,2,60,2019-08-31,1.06,3,358
1484387,"Master BR (free parking), Columbia Heights",2639916,Georg,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9316,-77.02438,Private room,120,20,16,2015-04-14,0.21,1,365
1488282,"Chic Oasis ♥ Clean, Close to Metro",2629218,Lexie And Graham,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93441,-77.02773,Entire home/apt,138,2,391,2021-07-05,4.57,1,183
1528509,Family friendly row house!,1267242,Milli,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93424,-77.0293,Entire home/apt,699,2,12,2017-01-22,0.14,2,363
1537822,Park View Apt: parking | kitchen | wifi | garden,8199495,Natalya,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93362,-77.02555,Entire home/apt,84,2,91,2021-05-09,3.37,2,0
1561287,Charming Adams Morgan bedroom in DC,8308015,Jana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92261,-77.04194,Private room,78,2,53,2019-09-13,1.36,1,359
1571112,"Surprisingly Sunny, Arty Apartment",8354112,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91579,-77.04042,Entire home/apt,145,180,132,2020-06-01,1.51,2,1
1588843,Cozy Trinidad in-law suite,7777552,Sejal,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90609,-76.98975,Entire home/apt,82,4,77,2020-05-24,1.25,1,332
1601459,Master Bedroom with private bath in group house,3343073,David,,"Brightwood Park, Crestwood, Petworth",38.94012,-77.03388,Private room,40,1,43,2016-09-05,0.47,1,0
1613892,Charming 1BR English Basement Apt.,8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89489,-76.98935,Entire home/apt,124,2,284,2021-07-06,3.17,10,135
1628328,Private row house apartment nestled in Shaw,8654665,Jason & Sandi,,"Shaw, Logan Circle",38.9126,-77.01748,Entire home/apt,138,2,345,2021-07-02,4.64,1,343
1628600,Spacious 2 BR Rowhouse for Tourists or City Living,8656111,Christine,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93565,-77.02767,Entire home/apt,205,2,3,2021-03-25,0.61,1,0
1641184,Peaceful Oasis Near U St/Dupont; Private Bedroom,8713526,Rae,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92042,-77.03977,Private room,79,28,69,2021-05-31,0.73,1,217
1667080,Private & Comfortable NoMa Studio,8828921,Tony,,"Union Station, Stanton Park, Kingman Park",38.90438,-77.00177,Entire home/apt,96,2,222,2021-05-10,2.60,1,129
1673359,COVIDfree Urban Elegance in Central DC Rowhouse,8857751,Rosa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92384,-77.02943,Private room,75,3,44,2020-08-02,1.10,1,82
1688139,Super Sunny Studio AdMo - Great Location,476581,KoKo,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91897,-77.0464,Entire home/apt,74,20,19,2021-06-08,0.21,1,155
1690515,Quiet Corner Unit Central to All!!,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92638,-77.03658,Entire home/apt,248,28,0,,,5,365
1692215,Near DuPont 2BR/2BA Short Term/Long Term,228995058,Jessie,,"Dupont Circle, Connecticut Avenue/K Street",38.91582,-77.03896,Entire home/apt,110,10,31,2021-06-05,0.60,1,103
1718584,Full House Near Convention Center Rhode Island NW,6624445,Colin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91343,-77.01452,Entire home/apt,175,30,78,2020-03-03,1.71,2,41
1724774,"Elegant, Sunny Studio in the Heart of DC!",8203096,Erin,,"Brightwood Park, Crestwood, Petworth",38.94657,-77.03432,Private room,75,5,14,2021-07-05,0.40,1,49
1761677,"Classic scandinavian, kid haven",9260186,Maj,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92918,-77.04035,Entire home/apt,325,3,60,2021-01-03,0.70,1,56
1778080,"Gorgeous Washington, D.C. Getaway",9335278,Jennifer,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92263,-77.04492,Entire home/apt,120,4,66,2018-09-29,0.88,1,351
1789722,Top Listing! Large 1BR Zen Boutique,9391057,Jenny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93118,-77.03811,Entire home/apt,145,2,353,2021-06-19,4.15,2,137
1806338,Exceptionally large and bright  bedroom,9462131,Marina,,"Capitol Hill, Lincoln Park",38.88981,-76.98762,Private room,90,4,69,2021-05-16,0.80,2,302
1821276,Samurai themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84136,-76.97888,Private room,99,21,141,2021-01-09,1.75,5,43
1824864,Gracie's Place on Capitol Hill,9550761,Sheila,,"Union Station, Stanton Park, Kingman Park",38.89668,-76.99655,Entire home/apt,125,2,51,2021-07-08,1.89,1,346
1826665,Trendy & Private Suite - Perfect To Explore DC!,916470,Aurielle & Dave,,"Brightwood Park, Crestwood, Petworth",38.95238,-77.01887,Entire home/apt,80,2,14,2021-06-27,2.98,1,3
1826731,"Spacious, Hill Rowhouse with adorable cats!",6256112,David,,"Capitol Hill, Lincoln Park",38.88409,-76.98786,Entire home/apt,140,5,7,2021-01-23,0.10,1,0
1838623,Furnished Rm South of Takoma D.C.,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96885,-77.00968,Private room,22,30,7,2020-09-16,0.36,2,287
1841397,Furnished Lrg Rm S. of Takoma D.C.,9542055,Diane,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96971,-77.00793,Private room,26,30,15,2021-02-23,0.25,2,79
1857312,Beautiful house to yourself with parking,9692598,Natasha,,"Brightwood Park, Crestwood, Petworth",38.93944,-77.02236,Entire home/apt,125,14,27,2018-04-17,0.38,3,68
1860120,Pet Friendly Private BSMT w/Parking & Backyard,10470695,Miguel,,"Brightwood Park, Crestwood, Petworth",38.94334,-77.01426,Entire home/apt,90,2,146,2021-05-23,3.82,1,44
1864715,Beautiful 1 BR Apt | Pool | Gym | Washer / D,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,261,5,10,2019-10-12,0.11,15,344
1865861,House near downtown DC,3138065,Steve,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93584,-77.04107,Entire home/apt,136,3,8,2021-06-01,0.14,1,4
1867513,Lux 2 BR Near White House | Wifi+Gym+Min to Metro,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,283,7,26,2020-01-05,0.30,15,365
1875603,Safari themed room next to metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84143,-76.9785,Private room,99,21,129,2021-06-11,1.52,5,8
1875762,Penthouse Victorian Suite Heart DC,9770738,Dexter,,"Brookland, Brentwood, Langdon",38.92358,-76.99152,Entire home/apt,99,3,48,2020-08-17,1.43,1,364
1880860,Near the US Capitol,9792214,Ethel,,"Capitol Hill, Lincoln Park",38.88466,-76.98084,Private room,59,2,137,2019-10-11,1.58,1,357
1886627,Amazing Studio in Great Location!,6653570,Sara,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93423,-77.03128,Entire home/apt,60,7,4,2021-02-28,0.04,2,55
1896951,Mid-Century in Rock Creek Park,9789671,Peggy & Paul,,"Colonial Village, Shepherd Park, North Portal Estates",38.9897,-77.0463,Private room,90,2,123,2021-05-31,1.45,1,308
1901631,2BR/1BA Guest Suite - Union Station,9011212,David,,"Union Station, Stanton Park, Kingman Park",38.90192,-77.00103,Entire home/apt,135,90,177,2021-02-14,2.00,3,8
1936134,Modern DC Northwest Apartment with Parking Spot,10017900,Elizabeth,,"North Cleveland Park, Forest Hills, Van Ness",38.95442,-77.07159,Entire home/apt,124,2,191,2021-07-05,2.31,1,288
1941003,Spacious Room 1 block from Green/Yellow line 3-10,328471,Darrell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93009,-77.03028,Private room,27,1,51,2021-06-28,1.01,4,0
1944504,Charming two-bedroom Kalorama,10057663,Victoria,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92029,-77.04861,Entire home/apt,105,180,0,,,1,83
1962063,1 bedroom in 2 bedroom apartment,9692598,Natasha,,"Brightwood Park, Crestwood, Petworth",38.93957,-77.02085,Private room,50,29,0,,,3,249
1978626,Private 1BR/1BA/Full Kitchen DC Apt Near Metro/Bus,3643066,Kara And Susan,,"Takoma, Brightwood, Manor Park",38.97735,-77.02458,Entire home/apt,79,4,124,2020-10-26,1.85,1,180
1997483,GREAT SOCIAL DISTANCING Instaworthy Couples Nest | Blazing Fast 1GIG Wifi - 3 blocks to Capitol - Entire Top Two Floors of Detached Home.  Gorgeous East Capitol Street.  Best location in DC.,10292686,Brian,,"Capitol Hill, Lincoln Park",38.89105,-77.00117,Entire home/apt,178,2,20,2020-09-27,0.32,23,356
2032214,Bright and Modern U Street Studio,2077502,Ross,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91876,-77.04281,Entire home/apt,84,2,132,2021-06-14,1.87,1,292
2033421,Modern Bedroom in Renovated Solar DC Rowhouse,3331633,Joe,,"Brookland, Brentwood, Langdon",38.91881,-76.9861,Private room,60,14,78,2019-08-11,1.04,2,365
2060129,GREAT SOCIAL DISTANCING Cozy Hideaway In Secluded Courtyard - Blazing Fast 1 GIG WIFI - Modern Kitchen  - Huge Landscaped Courtyard - Gorgeous Street.  Three blocks to Capitol.,10292686,Brian,,"Capitol Hill, Lincoln Park",38.89068,-77.00155,Entire home/apt,133,2,23,2021-05-29,0.38,23,168
2070286,Perfect for Inauguration (huge home and brand new),10412969,Christina,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96319,-77.07822,Entire home/apt,2159,3,0,,,1,88
2089771,Corporate Fully Furnished Studio in Dupont Circle,10666699,Cedric,,"West End, Foggy Bottom, GWU",38.9076,-77.04689,Entire home/apt,139,4,32,2018-06-03,0.55,1,40
2093954,*Private-Suite Lux Bath Near Metro*,1972308,David,,"Union Station, Stanton Park, Kingman Park",38.8997,-77.0045,Private room,98,3,28,2014-11-20,0.32,1,356
2097166,Comfort & Charm in Georgetown - 3BD,19624207,Ric,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90632,-77.08163,Entire home/apt,228,3,81,2021-06-26,1.06,2,7
2098615,Cozy Pied-à-Terre @ Union Inn,6027536,Freddie,,"Union Station, Stanton Park, Kingman Park",38.9042,-77.00228,Entire home/apt,146,7,130,2021-01-07,1.45,2,75
2104840,Beautiful 2 bed/2 bath apartment on 14th St,10731291,Clare,,"Shaw, Logan Circle",38.91202,-77.03298,Private room,375,7,0,,,1,83
2111965,Large bedroom in Cozy brick house,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96725,-77.02451,Private room,60,1,15,2021-02-28,0.20,5,72
2115421,"Nice room for rent on 18th st, few mins to Dupont",315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.90645,-77.03694,Private room,55,28,0,,,32,365
2137730,Fun cheerful apt in heart of DC,10285421,Medea,,"Union Station, Stanton Park, Kingman Park",38.90012,-76.99736,Private room,60,7,9,2019-12-23,0.20,1,331
2141766,"Stylish suite in DC, free parking",10930361,Kim,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92317,-77.00073,Entire home/apt,86,2,295,2021-06-29,3.50,1,66
2142150,A condo in the heart Dupont Circle,10921367,Richard,,"Dupont Circle, Connecticut Avenue/K Street",38.90997,-77.04151,Entire home/apt,185,3,112,2021-06-13,1.54,1,36
2187594,1 BR Corporate/Vacation Apartment,11154497,Stephen,,"Brightwood Park, Crestwood, Petworth",38.95356,-77.03007,Entire home/apt,50,7,118,2021-03-14,1.70,1,263
2201654,Fun Mt. Pleasant Studio near Zoo!,11231930,Elizabeth,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93025,-77.04287,Entire home/apt,99,1,503,2021-06-19,6.92,1,301
2215303,1 Block to Metro in Columbia Heights Group House,328471,Darrell,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92902,-77.03006,Private room,32,1,225,2021-07-05,3.14,4,36
2215489,Historic Brownstone EnglishBasement,10447928,Beverly,,"Howard University, Le Droit Park, Cardozo/Shaw",38.9217,-77.01498,Entire home/apt,150,2,62,2021-07-05,0.98,1,83
2231106,"Cozy Apt Near Stanton Park in Family Home, Parking",9703984,Ellie,,"Union Station, Stanton Park, Kingman Park",38.89494,-76.99847,Entire home/apt,85,1,20,2021-02-27,0.28,2,2
2241084,Gem of a townhouse near Dupont Circle/ Georgetown,11418968,Reehana,,"Georgetown, Burleith/Hillandale",38.90912,-77.05487,Entire home/apt,175,5,92,2020-03-14,1.84,1,12
2257433,Dreamy 1Bed/1.5Bath +Parking,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9244,-77.03576,Entire home/apt,139,3,45,2021-05-22,0.68,5,303
2259215,Dream Penthouse + Parking. Walk Everywhere!,3574033,Grace,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9252,-77.03629,Entire home/apt,190,5,162,2021-06-01,2.86,5,195
2263350,DuPont Escape,17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.90887,-77.04234,Entire home/apt,195,6,82,2021-07-06,3.69,43,58
2277705,Charming Lincoln Park Apartment,11630609,Steven And Stephanie,,"Capitol Hill, Lincoln Park",38.8892,-76.98778,Entire home/apt,131,2,245,2021-06-20,2.90,1,151
2289912,"Spacious, private 1BR garden suite",8261484,Courtney &  Rabih,,"Brightwood Park, Crestwood, Petworth",38.94385,-77.02266,Entire home/apt,291,2,200,2020-03-12,2.37,1,87
2302031,Located in the Heart of DC,11756990,Cherie,,"Shaw, Logan Circle",38.91195,-77.01991,Private room,85,2,296,2021-04-05,4.20,2,81
2304761,Lovely private room close to Dupont circle,315148,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91496,-77.0425,Private room,55,28,8,2021-06-09,0.16,32,365
2308259,Georgetown 2 b-Garden Apt,11788216,Samia,,"Georgetown, Burleith/Hillandale",38.90538,-77.06741,Entire home/apt,189,3,79,2021-06-19,1.31,1,39
2308761,Stylish Basement w/ parking at amazing location!,11771833,Luisa,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87859,-77.02019,Entire home/apt,192,2,129,2020-02-29,1.54,2,0
2322021,Cozy Private Room in Glover Park - DC,11860491,Can,,"Cathedral Heights, McLean Gardens, Glover Park",38.92117,-77.07859,Private room,80,3,0,,,1,0
2343987,Bedroom in Capitol Hill row-house,11970274,Michael,,"Union Station, Stanton Park, Kingman Park",38.89689,-76.99644,Private room,53,2,365,2021-06-15,4.19,1,217
2346018,Your Own Historic Row House Suite,11980555,Lea,,"Dupont Circle, Connecticut Avenue/K Street",38.90373,-77.0486,Entire home/apt,155,2,342,2021-06-17,4.11,10,161
2351587,Spacious & Modern in West End,1864688,Blü Properties,,"West End, Foggy Bottom, GWU",38.90308,-77.05063,Entire home/apt,100,1,298,2021-06-25,3.60,15,32
2361802,Historic Home steps from Capitol,12062787,Shana,,"Capitol Hill, Lincoln Park",38.88277,-77.00837,Entire home/apt,175,3,276,2021-07-07,3.26,1,216
2365726,One Bedroom for Rent in Rowhouse,6355960,Matthew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9171,-77.00075,Private room,55,2,70,2021-07-04,1.80,3,338
2371799,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89988,-77.03341,Entire home/apt,283,7,14,2017-02-17,0.21,15,365
2380536,Spacious 1BR in Capitol Hill,12161205,Terry,,"Capitol Hill, Lincoln Park",38.88326,-76.99207,Entire home/apt,130,3,109,2021-06-28,2.38,2,55
2466942,Cozy Colonial N Convenient Location,12615669,Susanne,,"Colonial Village, Shepherd Park, North Portal Estates",38.98661,-77.03505,Private room,120,3,53,2020-09-16,0.73,1,359
2467457,"Spacious, central, walkable, ideal for long stays",1000206,Seung,,"Shaw, Logan Circle",38.912617,-77.032761,Entire home/apt,100,14,49,2020-02-28,1.37,1,39
2468252,Basement apartment-great location,4690322,Erdal,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92398,-77.0312,Entire home/apt,114,3,20,2019-08-17,0.97,1,344
2476761,Blazing Fast 1 GIG WIFI - GREAT SOCIAL DISTANCING /Street Like a Movie Set | 3 blocks to Capitol - Huge Picture Window Overlooking Grand East Capitol Street - Fiber optic internet service! Fastest available in the area,10292686,Brian,,"Capitol Hill, Lincoln Park",38.89013,-77.00026,Entire home/apt,150,2,46,2021-06-19,1.74,23,350
2477325,Master bedroom in NW DC,11559071,Alex,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90641,-77.01277,Private room,70,1,242,2021-06-20,3.62,4,172
